statuses_count,followers_count,friends_count,favourites_count,listed_count,default_profile,default_profile_image,geo_enabled,profile_use_background_image,utc_offset,is_translator,protected,verified,followers_friends_ratio,friends_followers_ratio,friends_followers_gap,account_age_days,tweets_per_day,statuses_followers_ratio,statuses_friends_ratio,favourites_statuses_ratio,has_description,description_length,description_has_spam_keyword,description_has_url,name_length,screen_name_length,screen_name_digit_ratio,screen_name_has_digits,screen_name_has_spam_keyword,spam_keyword_count,label
1,113,726,0,0,,,,,,,,,0.155433287482806,6.368421052631579,613,,,0.0087719298245614,0.0013755158184319,0.0,0,0,0,0,7,11,0.2727272727272727,1,0,0,1
24580,1057,484,3245,6,,,,1.0,-25200.0,,,,2.179381443298969,0.4574669187145557,-573,1118.0,21.985688729874777,23.23251417769376,50.68041237113402,0.1320125300028477,1,22,0,0,18,13,0.0,0,0,0,0
65,9,33,0,1,,,,1.0,,,,,0.2647058823529412,3.3,24,74.0,0.8783783783783784,6.5,1.911764705882353,0.0,0,0,0,0,10,9,0.0,0,0,0,1
14070,688,971,2291,0,,,1.0,1.0,-36000.0,,,,0.7078189300411523,1.409288824383164,283,1686.0,8.345195729537366,20.42089985486212,14.475308641975309,0.1628171416388316,1,28,0,0,4,13,0.0,0,0,0,0
59,8,42,0,0,,,,1.0,,,,,0.1860465116279069,4.666666666666667,34,71.0,0.8309859154929577,6.555555555555555,1.372093023255814,0.0,0,0,0,0,13,12,0.0,0,0,0,1
38,4,38,0,0,,,,1.0,,,,,0.1025641025641025,7.6,34,53.0,0.7169811320754716,7.6,0.9743589743589745,0.0,0,0,0,0,14,13,0.0,0,0,0,1
1,46,383,0,1,,,,,,,,,0.1197916666666666,8.148936170212766,337,,,0.0212765957446808,0.0026041666666666,0.0,0,0,0,0,7,12,0.25,1,0,0,1
7443,173,244,1024,0,1.0,,,1.0,-18000.0,,,,0.7061224489795919,1.4022988505747127,71,850.0,8.756470588235294,42.77586206896552,30.379591836734694,0.137560451370231,1,28,0,0,8,10,0.0,0,0,0,0
480,1632,2003,0,2,,,,1.0,,,,,0.8143712574850299,1.226576852418861,371,153.0,3.1372549019607843,0.2939375382731169,0.2395209580838323,0.0,1,76,0,0,10,13,0.0,0,0,0,1
80,0,0,0,0,,,,1.0,,,,,0.0,0.0,0,74.0,1.0810810810810811,80.0,80.0,0.0,0,0,0,0,12,11,0.0,0,0,0,1
3978,259,530,32,0,,,1.0,1.0,25200.0,,,,0.487758945386064,2.0384615384615383,271,1271.0,3.129819040125885,15.3,7.491525423728813,0.0080422216637346,1,52,1,0,17,13,0.0,0,0,1,0
4616,690,907,7,9,,,,1.0,43200.0,,,,0.7599118942731278,1.312590448625181,217,1512.0,3.052910052910053,6.680173661360348,5.083700440528634,0.0015161360190599,1,19,0,0,12,11,0.0,0,0,0,0
51,1,41,0,0,,,,1.0,,,,,0.0238095238095238,20.5,40,69.0,0.7391304347826086,25.5,1.2142857142857142,0.0,0,0,0,0,12,11,0.0,0,0,0,1
14,203,193,0,9,,,1.0,1.0,-14400.0,,,,1.0463917525773196,0.946078431372549,-10,2574.0,0.0054390054390054,0.0686274509803921,0.0721649484536082,0.0,1,112,1,0,19,15,0.0,0,0,1,1
7573,552,1836,1777,1,,,1.0,1.0,28800.0,,,,0.3004899292324442,3.320072332730561,1284,985.0,7.688324873096446,13.694394213381557,4.12248230811105,0.2346184314761024,1,36,0,1,1,9,0.0,0,0,0,0
5297,689,464,1035,0,,,1.0,1.0,-18000.0,,,,1.4817204301075269,0.672463768115942,-225,1406.0,3.767425320056899,7.676811594202898,11.391397849462363,0.1953567383918459,1,73,0,0,11,15,0.0,0,0,0,0
17269,219,332,18043,5,,,1.0,1.0,-10800.0,,,,0.6576576576576577,1.509090909090909,113,1017.0,16.9803343166175,78.49545454545455,51.85885885885886,1.0447596988998262,1,66,0,0,12,15,0.1333333333333333,1,0,0,0
626,236,300,16,4,,,,1.0,7200.0,,,,0.7840531561461794,1.2658227848101269,64,2973.0,0.2105617221661621,2.6413502109704643,2.079734219269103,0.0255183413078149,1,18,0,0,12,4,0.0,0,0,0,0
36166,828,289,474,57,,,1.0,,3600.0,,,,2.8551724137931034,0.3486127864897467,-539,2756.0,13.12264150943396,43.62605548854041,124.7103448275862,0.0131058699919816,1,110,0,0,14,13,0.0,0,0,0,0
2780,128,117,658,0,,,,1.0,-21600.0,,,,1.0847457627118644,0.9069767441860463,-11,1686.0,1.6488730723606169,21.550387596899224,23.559322033898304,0.2366055375764113,1,56,0,0,13,11,0.0,0,0,0,0
341,4774,5244,0,6,,,,1.0,10800.0,,,,0.9102001906577694,1.098219895287958,470,873.0,0.3906071019473081,0.071413612565445,0.0650142993326978,0.0,0,0,0,0,16,12,0.0,0,0,0,1
50,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,796.0,0.0628140703517587,50.0,50.0,0.0,1,60,0,0,12,11,0.0,0,0,0,1
1,288,278,0,3,,,1.0,1.0,-25200.0,,,,1.032258064516129,0.9619377162629758,-10,1643.0,0.0006086427267194,0.0034602076124567,0.003584229390681,0.0,1,134,1,0,18,11,0.0,0,0,1,1
62,9,42,0,0,,,,1.0,,,,,0.2093023255813953,4.2,33,74.0,0.8378378378378378,6.2,1.441860465116279,0.0,0,0,0,0,15,14,0.0,0,0,0,1
60,7,33,0,0,,,,1.0,,,,,0.2058823529411764,4.125,26,65.0,0.9230769230769232,7.5,1.7647058823529411,0.0,0,0,0,0,13,12,0.0,0,0,0,1
12440,850,1399,1,0,1.0,,,1.0,,,,,0.6071428571428571,1.6439482961222092,549,776.0,16.030927835051546,14.618096357226792,8.885714285714286,8.03793907242183e-05,1,32,0,0,14,9,0.0,0,0,0,1
31040,453,672,28037,6,,,1.0,,-14400.0,,,,0.6731054977711739,1.4801762114537445,219,1253.0,24.772545889864325,68.37004405286343,46.12184249628529,0.9032247672433232,1,112,0,1,11,11,0.0,0,0,0,0
54,5,41,0,0,,,,1.0,,,,,0.119047619047619,6.833333333333333,36,62.0,0.8709677419354839,9.0,1.2857142857142858,0.0,0,0,0,0,13,12,0.0,0,0,0,1
194,60,222,4,0,1.0,,1.0,1.0,,,,,0.2690582959641255,3.639344262295082,162,286.0,0.6783216783216783,3.180327868852459,0.8699551569506726,0.0205128205128205,1,40,0,0,6,9,0.0,0,0,0,0
41,6,45,0,0,,,,1.0,,,,,0.1304347826086956,6.428571428571429,39,59.0,0.6949152542372882,5.857142857142857,0.8913043478260869,0.0,0,0,0,0,12,11,0.0,0,0,0,1
74,904,2001,4,4,,,,,,,,,0.4515484515484515,2.211049723756906,1097,,,0.0817679558011049,0.0369630369630369,0.0533333333333333,0,0,0,0,12,12,0.3333333333333333,1,0,0,1
1055,308,1006,392,3,1.0,,,1.0,-18000.0,,,,0.3058589870903674,3.255663430420712,698,1185.0,0.890295358649789,3.414239482200647,1.047666335650447,0.3712121212121212,1,159,0,0,14,15,0.0,0,0,0,0
48,0,34,0,1,,,,1.0,,,,,0.0,34.0,34,56.0,0.8571428571428571,48.0,1.3714285714285714,0.0,0,0,0,0,13,12,0.0,0,0,0,1
9188,625,1117,1,1,1.0,,,1.0,,,,,0.5590339892665475,1.7843450479233227,492,776.0,11.84020618556701,14.677316293929712,8.21824686940966,0.0001088257699423,1,55,0,0,12,8,0.0,0,0,0,1
70,342,252,0,8,,,1.0,1.0,-14400.0,,,,1.3517786561264822,0.7346938775510204,-90,2558.0,0.0273651290070367,0.2040816326530612,0.2766798418972332,0.0,1,116,1,0,18,12,0.0,0,0,1,1
11538,1007,527,5371,1,,,1.0,1.0,-25200.0,,,,1.9071969696969695,0.5228174603174603,-480,1085.0,10.63410138248848,11.446428571428571,21.852272727272727,0.4654649449692348,1,58,0,0,11,12,0.0833333333333333,1,0,0,0
136,312,335,0,1,,,,1.0,10800.0,,,,0.9285714285714286,1.0702875399361025,23,803.0,0.1693648816936488,0.4345047923322683,0.4047619047619047,0.0,1,97,0,0,15,14,0.0,0,0,0,1
32984,789,271,1050,5,,,1.0,1.0,32400.0,,,,2.900735294117647,0.3430379746835443,-518,2130.0,15.48544600938967,41.75189873417722,121.26470588235294,0.0318326512050932,1,159,0,1,20,6,0.0,0,0,0,0
6566,188,216,5359,1,1.0,,,1.0,,,,,0.8663594470046083,1.1428571428571428,28,547.0,12.003656307129798,34.74074074074074,30.258064516129032,0.8160499467032131,0,0,0,0,0,12,0.0,0,0,0,0
6691,768,245,7499,6,,,,,43200.0,,,,3.1219512195121952,0.318595578673602,-523,274.0,24.41970802919708,8.700910273081925,27.19918699186992,1.1205917513448895,1,88,1,0,3,12,0.0,0,1,3,0
811,68,328,454,2,,,1.0,1.0,,,,,0.2066869300911854,4.753623188405797,260,1405.0,0.5772241992882562,11.753623188405795,2.465045592705167,0.5591133004926109,1,53,0,0,20,8,0.0,0,0,0,0
115,1,0,0,0,,,,1.0,10800.0,,,,1.0,0.0,-1,872.0,0.1318807339449541,57.5,115.0,0.0,1,59,0,0,15,14,0.0,0,0,0,1
147,615,522,0,21,,,1.0,1.0,-14400.0,,,,1.1759082217973231,0.8474025974025974,-93,2499.0,0.0588235294117647,0.2386363636363636,0.2810707456978967,0.0,1,107,1,0,12,13,0.0769230769230769,1,0,1,1
2451,382,365,1675,0,1.0,,,1.0,,,,,1.0437158469945356,0.9530026109660574,-17,495.0,4.951515151515151,6.399477806788512,6.69672131147541,0.683115823817292,1,15,1,0,6,14,0.0,0,0,1,0
1,177,583,0,1,,,,,,,,,0.3030821917808219,3.2752808988764044,406,,,0.0056179775280898,0.0017123287671232,0.0,0,0,0,0,9,13,0.1538461538461538,1,0,0,1
7,200,181,0,8,,,1.0,1.0,-14400.0,,,,1.098901098901099,0.900497512437811,-19,2564.0,0.0027301092043681,0.0348258706467661,0.0384615384615384,0.0,1,136,1,0,20,14,0.0,0,0,1,1
1,97,589,0,0,,,,,,,,,0.1644067796610169,6.010204081632653,492,,,0.010204081632653,0.0016949152542372,0.0,0,0,0,0,7,11,0.2727272727272727,1,0,0,1
820,823,495,0,304,,,1.0,1.0,-14400.0,,,,1.659274193548387,0.6007281553398058,-328,2492.0,0.3290529695024077,0.9951456310679612,1.653225806451613,0.0,1,102,1,0,12,12,0.0,0,0,1,1
14122,563,517,11266,0,1.0,,1.0,1.0,,,,,1.0868725868725868,0.9166666666666666,-46,253.0,55.81818181818182,25.03900709219858,27.26254826254826,0.797705869857679,1,30,0,0,7,10,0.0,0,0,0,0
42,4,42,0,0,,,,1.0,,,,,0.0930232558139534,8.4,38,59.0,0.711864406779661,8.4,0.9767441860465116,0.0,0,0,0,0,10,9,0.0,0,0,0,1
682,175,154,471,0,,,,1.0,-18000.0,,,,1.1290322580645162,0.875,-21,1303.0,0.523407521105142,3.875,4.4,0.6896046852122987,1,16,0,0,16,6,0.3333333333333333,1,0,0,0
44,5,41,0,0,,,,1.0,,,,,0.119047619047619,6.833333333333333,36,56.0,0.7857142857142857,7.333333333333333,1.0476190476190477,0.0,0,0,0,0,15,14,0.0,0,0,0,1
75,3,36,0,0,,,,1.0,,,,,0.081081081081081,9.0,33,74.0,1.0135135135135136,18.75,2.027027027027027,0.0,0,0,0,0,15,14,0.0,0,0,0,1
41,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,874.0,0.0469107551487414,41.0,41.0,0.0,1,50,0,0,16,15,0.0,0,0,0,1
53,8,40,0,0,,,,1.0,,,,,0.1951219512195122,4.444444444444445,32,69.0,0.7681159420289855,5.888888888888889,1.2926829268292683,0.0,0,0,0,0,11,10,0.0,0,0,0,1
76,3,41,0,0,,,,1.0,,,,,0.0714285714285714,10.25,38,73.0,1.0410958904109588,19.0,1.809523809523809,0.0,0,0,0,0,13,12,0.0,0,0,0,1
50,8,43,0,1,,,,1.0,,,,,0.1818181818181818,4.777777777777778,35,62.0,0.8064516129032258,5.555555555555555,1.1363636363636365,0.0,0,0,0,0,13,12,0.0,0,0,0,1
72,5,45,0,0,,,,1.0,,,,,0.108695652173913,7.5,40,73.0,0.9863013698630136,12.0,1.565217391304348,0.0,0,0,0,0,11,10,0.0,0,0,0,1
65,8,43,0,0,,,,1.0,,,,,0.1818181818181818,4.777777777777778,35,69.0,0.9420289855072465,7.222222222222222,1.4772727272727273,0.0,0,0,0,0,11,10,0.0,0,0,0,1
549,6244,6865,0,10,,,,1.0,,,,,0.909408680454413,1.099279423538831,621,162.0,3.388888888888889,0.08791032826261,0.0799592193416836,0.0,1,41,0,0,15,15,0.0,0,0,0,1
65,3,38,0,0,,,,1.0,,,,,0.0769230769230769,9.5,35,76.0,0.8552631578947368,16.25,1.6666666666666667,0.0,0,0,0,0,14,13,0.0,0,0,0,1
275,3831,4216,0,1,,,,1.0,10800.0,,,,0.9084657339340764,1.1002087682672237,385,875.0,0.3142857142857143,0.0717640918580375,0.0652122361868627,0.0,0,0,0,0,12,11,0.0,0,0,0,1
73,6,39,0,0,,,,1.0,,,,,0.15,5.571428571428571,33,73.0,1.0,10.428571428571429,1.825,0.0,0,0,0,0,14,13,0.0,0,0,0,1
85,7,47,0,0,,,,1.0,,,,,0.1458333333333333,5.875,40,71.0,1.1971830985915493,10.625,1.7708333333333333,0.0,0,0,0,0,13,12,0.0,0,0,0,1
43447,1068,822,8097,2,,,1.0,,28800.0,,,,1.2976913730255164,0.7689429373246024,-246,825.0,52.663030303030304,40.64265668849392,52.7910085054678,0.1863607070521082,1,20,0,0,6,15,0.0,0,0,0,0
4783,397,428,973,1,,,1.0,1.0,-7200.0,,,,0.9254079254079254,1.0753768844221103,31,1281.0,3.7338017174082743,12.017587939698492,11.14918414918415,0.203386287625418,1,120,0,0,7,10,0.0,0,0,0,0
44,5,41,0,0,,,,1.0,,,,,0.119047619047619,6.833333333333333,36,68.0,0.6470588235294118,7.333333333333333,1.0476190476190477,0.0,0,0,0,0,14,13,0.0,0,0,0,1
247,623,537,0,17,,,1.0,1.0,-14400.0,,,,1.157992565055762,0.8605769230769231,-86,2505.0,0.0986027944111776,0.3958333333333333,0.4591078066914498,0.0,1,110,1,0,12,12,0.0,0,0,1,1
466,1027,1965,0,6,,,,,,,,,0.5223804679552391,1.91147859922179,938,,,0.4533073929961089,0.237029501525941,0.0,0,0,0,0,12,13,0.0,0,0,0,1
2,101,543,0,0,,,,,,,,,0.1856617647058823,5.323529411764706,442,,,0.0196078431372549,0.0036764705882352,0.0,0,0,0,0,4,9,0.2222222222222222,1,0,0,1
75,6,42,0,0,,,,1.0,,,,,0.1395348837209302,6.0,36,73.0,1.0273972602739727,10.714285714285714,1.744186046511628,0.0,0,0,0,0,13,12,0.0,0,0,0,1
135,297,338,0,0,,,,1.0,10800.0,,,,0.8761061946902655,1.1342281879194631,41,875.0,0.1542857142857142,0.4530201342281879,0.3982300884955752,0.0,1,70,0,0,12,11,0.0,0,0,0,1
1,97,674,0,0,,,,,,,,,0.1437037037037037,6.877551020408164,577,,,0.010204081632653,0.0014814814814814,0.0,0,0,0,0,6,11,0.2727272727272727,1,0,0,1
8512,2069,1177,70,43,,,1.0,1.0,-14400.0,,,,1.7563667232597624,0.5685990338164251,-892,1972.0,4.316430020283976,4.112077294685991,7.225806451612903,0.0082227181957006,1,156,0,1,19,11,0.0,0,0,0,1
62,4,44,0,0,,,,1.0,,,,,0.0888888888888888,8.8,40,65.0,0.953846153846154,12.4,1.3777777777777778,0.0,0,0,0,0,16,15,0.0,0,0,0,1
11774,796,1903,0,3,1.0,,,1.0,-14400.0,,,,0.4180672268907563,2.3877038895859477,1107,776.0,15.172680412371134,14.772898368883313,6.1838235294117645,0.0,1,64,0,0,17,12,0.0,0,0,0,1
70,5,27,0,0,,,,1.0,,,,,0.1785714285714285,4.5,22,126.0,0.5555555555555556,11.666666666666666,2.5,0.0,0,0,0,0,14,13,0.0,0,0,0,1
3,56,1452,0,0,,,,,,,,,0.038540949759119,25.473684210526315,1396,,,0.0526315789473684,0.0020646937370956,0.0,0,0,0,0,6,13,0.0,0,0,0,1
6,614,522,0,3,,,1.0,1.0,-18000.0,,,,1.1739961759082218,0.848780487804878,-92,2503.0,0.0023971234518577,0.0097560975609756,0.011472275334608,0.0,1,103,1,0,12,12,0.0,0,0,1,1
42,6,45,0,0,,,,1.0,,,,,0.1304347826086956,6.428571428571429,39,53.0,0.7924528301886793,6.0,0.9130434782608696,0.0,0,0,0,0,14,13,0.0,0,0,0,1
1547,672,604,730,5,,,1.0,1.0,,,,,1.1107438016528923,0.8974739970282318,-68,1614.0,0.9584882280049566,2.298662704309064,2.55702479338843,0.4715762273901809,1,58,0,0,16,15,0.0,0,0,0,0
2984,1450,1798,316,41,1.0,,,1.0,,,,,0.8060033351862146,1.239145416953825,348,1083.0,2.755309325946445,2.056512749827705,1.6586992773763205,0.1058626465661641,1,142,0,0,12,11,0.0,0,0,0,0
73,6,37,0,0,,,,1.0,,,,,0.1578947368421052,5.285714285714286,31,75.0,0.9733333333333334,10.428571428571429,1.9210526315789476,0.0,0,0,0,0,15,14,0.0,0,0,0,1
4,94,1019,0,0,,,,,,,,,0.092156862745098,10.726315789473684,925,,,0.0421052631578947,0.0039215686274509,0.0,0,0,0,0,3,14,0.2857142857142857,1,0,0,1
44,6,41,0,1,,,,1.0,,,,,0.1428571428571428,5.857142857142857,35,58.0,0.7586206896551724,6.285714285714286,1.0476190476190477,0.0,0,0,0,0,15,14,0.0,0,0,0,1
71,7,39,0,0,,,,1.0,,,,,0.175,4.875,32,72.0,0.9861111111111112,8.875,1.775,0.0,0,0,0,0,12,11,0.0,0,0,0,1
123,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,875.0,0.1405714285714285,123.0,123.0,0.0,1,72,0,0,13,12,0.0,0,0,0,1
2,56,1511,0,0,,,,,,,,,0.037037037037037,26.50877192982456,1455,,,0.0350877192982456,0.0013227513227513,0.0,0,0,0,0,11,13,0.0,0,0,0,1
63,10,43,0,0,,,,1.0,,,,,0.2272727272727272,3.909090909090909,33,70.0,0.9,5.727272727272728,1.431818181818182,0.0,0,0,0,0,14,13,0.0,0,0,0,1
34,4,37,0,0,,,,1.0,,,,,0.1052631578947368,7.4,33,57.0,0.5964912280701754,6.8,0.8947368421052632,0.0,0,0,0,0,13,12,0.0,0,0,0,1
133,300,271,0,22,,,1.0,1.0,-14400.0,,,,1.1029411764705883,0.9003322259136213,-29,2381.0,0.0558588828223435,0.4418604651162791,0.4889705882352941,0.0,1,127,1,0,18,13,0.0,0,0,1,1
6,233,182,0,32,,,1.0,1.0,-14400.0,,,,1.273224043715847,0.7777777777777778,-51,2557.0,0.0023464998044583,0.0256410256410256,0.0327868852459016,0.0,1,137,1,0,20,14,0.0,0,0,1,1
30062,319,198,19857,13,,,,,-25200.0,,,,1.6030150753768844,0.61875,-121,1099.0,27.353958143767063,93.94375,151.06532663316582,0.6605129228619898,1,34,0,0,18,10,0.0,0,0,0,0
1350,227,786,33,3,,,1.0,1.0,3600.0,,,,0.2884371029224905,3.4473684210526314,559,2029.0,0.665352390340069,5.921052631578948,1.7153748411689962,0.0244263508512213,1,157,0,0,10,9,0.0,0,0,0,0
5939,720,727,420,6,1.0,,1.0,1.0,7200.0,,,,0.989010989010989,1.0083217753120666,7,487.0,12.19507186858316,8.237170596393897,8.157967032967033,0.0707070707070707,1,76,0,0,6,11,0.0,0,0,0,0
72,12,43,0,0,,,,1.0,,,,,0.2727272727272727,3.3076923076923075,31,70.0,1.0285714285714285,5.538461538461538,1.6363636363636365,0.0,0,0,0,0,16,15,0.0,0,0,0,1
57,6,50,0,0,,,,1.0,,,,,0.1176470588235294,7.142857142857143,44,66.0,0.8636363636363636,8.142857142857142,1.1176470588235294,0.0,0,0,0,0,12,11,0.0,0,0,0,1
130,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,873.0,0.1489117983963344,130.0,130.0,0.0,1,38,0,0,13,12,0.0,0,0,0,1
47,1,40,0,0,,,,1.0,,,,,0.024390243902439,20.0,39,55.0,0.8545454545454545,23.5,1.146341463414634,0.0,0,0,0,0,14,13,0.0,0,0,0,1
71,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,873.0,0.0813287514318442,71.0,71.0,0.0,1,101,0,0,12,11,0.0,0,0,0,1
21,262,248,0,3,,,1.0,1.0,-14400.0,,,,1.0522088353413654,0.9429657794676806,-14,2557.0,0.0082127493156042,0.0798479087452471,0.0843373493975903,0.0,1,115,1,0,18,12,0.0,0,0,1,1
3396,104,386,73,3,,,1.0,1.0,-18000.0,,,,0.268733850129199,3.676190476190476,282,2800.0,1.2128571428571429,32.34285714285714,8.775193798449612,0.0214895496025905,0,0,0,0,13,7,0.0,0,0,0,0
27500,1373,834,274,3,1.0,,1.0,1.0,,,,,1.644311377245509,0.6069868995633187,-539,680.0,40.44117647058823,20.014556040756915,32.93413173652694,0.0099632740627613,1,50,0,0,7,13,0.0,0,0,0,0
44,5,40,0,1,,,,1.0,,,,,0.1219512195121951,6.666666666666667,35,53.0,0.8301886792452831,7.333333333333333,1.0731707317073171,0.0,0,0,0,0,16,15,0.0,0,0,0,1
36701,597,1202,4419,1,1.0,,1.0,1.0,-18000.0,,,,0.4962593516209476,2.0100334448160537,605,1729.0,21.22672064777328,61.37290969899666,30.507896924355776,0.1204021579205492,1,78,0,0,3,13,0.3076923076923077,1,0,0,0
61,6,44,0,0,,,,1.0,,,,,0.1333333333333333,6.285714285714286,38,69.0,0.8840579710144928,8.714285714285714,1.3555555555555556,0.0,0,0,0,0,13,12,0.0,0,0,0,1
24797,265,214,8019,5,,,1.0,1.0,10800.0,,,,1.2325581395348837,0.8045112781954887,-51,1511.0,16.41098610191926,93.2218045112782,115.33488372093024,0.3233728526494072,1,122,1,1,4,8,0.0,0,0,1,0
39813,619,613,17793,0,,,1.0,1.0,7200.0,,,,1.00814332247557,0.9887096774193548,-6,1054.0,37.77324478178368,64.21451612903226,64.84201954397395,0.446903099412267,1,34,0,0,7,9,0.0,0,0,0,0
12196,230,65,123,2,,,1.0,1.0,21600.0,,,,3.484848484848485,0.2813852813852814,-165,1738.0,7.017261219792865,52.7965367965368,184.7878787878788,0.0100844469951627,1,127,0,0,11,10,0.0,0,0,0,0
40985,1238,1108,6619,3,1.0,,,1.0,,,,,1.116321009918846,0.8942695722356739,-130,835.0,49.08383233532934,33.07909604519774,36.95671776375113,0.1614941687405455,1,133,0,1,16,11,0.0,0,0,0,0
61,5,35,0,0,,,,1.0,,,,,0.1388888888888889,5.833333333333333,30,62.0,0.9838709677419356,10.166666666666666,1.6944444444444444,0.0,0,0,0,0,16,15,0.0,0,0,0,1
67,3,37,0,0,,,,1.0,,,,,0.0789473684210526,9.25,34,69.0,0.9710144927536232,16.75,1.763157894736842,0.0,0,0,0,0,15,14,0.0,0,0,0,1
78,8,37,0,0,,,,1.0,,,,,0.2105263157894736,4.111111111111111,29,71.0,1.0985915492957747,8.666666666666666,2.0526315789473686,0.0,0,0,0,0,12,11,0.0,0,0,0,1
46,8,39,0,2,,,,1.0,,,,,0.2,4.333333333333333,31,66.0,0.696969696969697,5.111111111111111,1.15,0.0,0,0,0,0,12,11,0.0,0,0,0,1
37,270,1955,0,0,,,,,,,,,0.1380368098159509,7.214022140221402,1685,,,0.1365313653136531,0.0189161554192229,0.0,0,0,0,0,10,11,0.1818181818181818,1,0,0,1
46,5,44,0,0,,1.0,,1.0,,,,,0.1111111111111111,7.333333333333333,39,69.0,0.6666666666666666,7.666666666666667,1.022222222222222,0.0,0,0,0,0,16,15,0.0,0,0,0,1
45,1,35,0,1,,,,1.0,,,,,0.0277777777777777,17.5,34,57.0,0.7894736842105263,22.5,1.25,0.0,0,0,0,0,11,10,0.0,0,0,0,1
36,5,38,0,0,,,,1.0,,,,,0.1282051282051282,6.333333333333333,33,58.0,0.6206896551724138,6.0,0.9230769230769232,0.0,0,0,0,0,12,11,0.0,0,0,0,1
2,575,494,0,0,,,,1.0,-14400.0,,,,1.1616161616161615,0.8576388888888888,-81,2334.0,0.0008568980291345,0.0034722222222222,0.004040404040404,0.0,1,103,1,0,19,13,0.0769230769230769,1,0,1,1
117,6,8,110,0,1.0,,,1.0,,,,,0.6666666666666666,1.1428571428571428,2,194.0,0.6030927835051546,16.714285714285715,13.0,0.9322033898305084,0,0,0,0,6,7,0.0,0,0,0,0
8960,873,1301,0,4,,,,1.0,-18000.0,,,,0.6705069124423964,1.488558352402746,428,1414.0,6.336633663366337,10.251716247139589,6.881720430107527,0.0,1,50,0,0,12,10,0.0,0,0,0,1
4229,2561,318,4994,3,1.0,,1.0,1.0,-18000.0,,,,8.0282131661442,0.1241217798594847,-2243,877.0,4.82212086659065,1.650663544106167,13.25705329153605,1.180614657210402,1,120,0,0,6,6,0.0,0,0,0,0
1703,133,215,1287,0,,,1.0,,32400.0,,,,0.6157407407407407,1.6044776119402986,82,1780.0,0.956741573033708,12.708955223880595,7.8842592592592595,0.7552816901408451,1,9,0,0,4,12,0.0,0,0,0,0
9,27,229,0,0,,,,,,,,,0.117391304347826,8.178571428571429,202,,,0.3214285714285714,0.0391304347826087,0.0,0,0,0,0,13,10,0.2,1,0,0,1
39,29,40,0,0,,,,1.0,,,,,0.7073170731707317,1.3333333333333333,11,57.0,0.6842105263157895,1.3,0.951219512195122,0.0,0,0,0,0,16,15,0.0,0,0,0,1
27138,1894,539,5344,22,,,1.0,1.0,36000.0,,,,3.5074074074074075,0.2844327176781002,-1355,894.0,30.355704697986575,14.32084432717678,50.25555555555555,0.1969121927852905,1,39,0,0,1,15,0.0,0,0,0,0
75,4,46,0,0,,,,1.0,,,,,0.0851063829787234,9.2,42,74.0,1.0135135135135136,15.0,1.5957446808510638,0.0,0,0,0,0,15,14,0.0,0,0,0,1
15,265,261,0,7,,,1.0,1.0,-14400.0,,,,1.0114503816793894,0.981203007518797,-4,2380.0,0.0063025210084033,0.056390977443609,0.0572519083969465,0.0,1,118,1,0,19,14,0.0,0,0,1,1
2496,222,237,79,1,,,1.0,1.0,,,,,0.9327731092436976,1.062780269058296,15,1801.0,1.3858967240421989,11.192825112107624,10.487394957983192,0.0316379655586704,1,70,0,0,13,10,0.4,1,0,0,0
127,228,305,0,0,,,,1.0,10800.0,,,,0.7450980392156863,1.331877729257642,77,870.0,0.1459770114942528,0.5545851528384279,0.4150326797385621,0.0,1,58,0,0,14,13,0.0,0,0,0,1
2976,235,229,10,3,1.0,,,1.0,,,,,1.0217391304347827,0.9703389830508474,-6,975.0,3.0523076923076924,12.610169491525424,12.939130434782609,0.0033590863285186,1,153,0,0,19,10,0.0,0,0,0,1
74,4,37,0,0,,,,1.0,,,,,0.1052631578947368,7.4,33,73.0,1.0136986301369864,14.8,1.947368421052632,0.0,0,0,0,0,12,11,0.0,0,0,0,1
44367,1136,382,7452,2,,,1.0,1.0,-25200.0,,,,2.966057441253264,0.335971855760774,-754,882.0,50.302721088435376,39.02110817941953,115.84073107049608,0.167958889289578,1,4,0,0,5,11,0.0,0,0,0,0
88,1,0,0,0,,,,1.0,10800.0,,,,1.0,0.0,-1,870.0,0.1011494252873563,44.0,88.0,0.0,1,69,0,0,14,13,0.0,0,0,0,1
21,191,991,0,0,,,,,,,,,0.1925403225806451,5.161458333333333,800,,,0.109375,0.0211693548387096,0.0,0,0,0,0,7,7,0.0,0,0,0,1
128,0,0,0,0,,,,1.0,10800.0,,,,0.0,0.0,0,873.0,0.1466208476517755,128.0,128.0,0.0,1,77,0,0,13,12,0.0,0,0,0,1
23,271,233,0,33,,,1.0,1.0,-14400.0,,,,1.1581196581196582,0.8566176470588235,-38,2554.0,0.0090054815974941,0.0845588235294117,0.0982905982905982,0.0,1,118,1,0,19,11,0.0,0,0,1,1
